Stn_No,time,Lat,Long,Precip
58622,2009,2857,11735,5084
58622,2010,2857,11735,7408
58622,2011,2857,11735,10940
58622,2012,2857,11735,6676
58622,2013,2857,11735,4168
58622,2014,2857,11735,9197
58622,2015,2857,11735,11980
58622,2016,2857,11735,5976
58623,2000,2828,11755,6828
58623,2001,2828,11755,6965
58623,2002,2828,11755,6961
58623,2003,2828,11755,3475
58623,2004,2828,11755,2959
58623,2005,2828,11755,3008
58623,2006,2828,11755,5777
58623,2007,2828,11755,3705
58623,2008,2828,11755,6487
58623,2009,2828,11755,4979
58623,2010,2828,11755,9513
58623,2011,2828,11755,7137
58623,2012,2828,11755,7857
58623,2013,2828,11755,5497
58623,2014,2828,11755,7321
58623,2015,2828,11755,9582
58623,2016,2828,11755,4605
58624,1994,2824,11726,9558
58624,1995,2824,11726,12065
58624,1996,2824,11726,5525
58624,1997,2824,11726,8038
58624,1998,2824,11726,15086
58624,1999,2824,11726,11217
58624,2000,2824,11726,9222
58624,2001,2824,11726,6968
58624,2002,2824,11726,6174
58624,2003,2824,11726,4306
58624,2004,2824,11726,5016
58624,2005,2824,11726,2850
58624,2006,2824,11726,6935
58624,2007,2824,11726,4801
58624,2008,2824,11726,6264
58624,2009,2824,11726,5124
58624,2010,2824,11726,8507
58624,2011,2824,11726,8238
58624,2012,2824,11726,9008
58624,2013,2824,11726,6498
58624,2014,2824,11726,9092
58624,2015,2824,11726,12190
58624,2016,2824,11726,4429
58625,1994,2825,11736,9918
58625,1995,2825,11736,11952
58625,1996,2825,11736,5782
58625,1997,2825,11736,7675
58625,1998,2825,11736,15710
58625,1999,2825,11736,12109
58625,2000,2825,11736,8145
58625,2001,2825,11736,7384
58625,2002,2825,11736,6749
58625,2003,2825,11736,4388
58625,2004,2825,11736,3131
58625,2005,2825,11736,3330
58625,2006,2825,11736,6606
58625,2007,2825,11736,4359
58625,2008,2825,11736,6111
58625,2009,2825,11736,5287
58625,2010,2825,11736,9381
58625,2011,2825,11736,9042
58625,2012,2825,11736,8292
58625,2013,2825,11736,5882
58625,2014,2825,11736,6865
58625,2015,2825,11736,8868
58625,2016,2825,11736,3912
58626,1994,2818,11713,8099
58626,1995,2818,11713,10749
58626,1996,2818,11713,4863
58626,1997,2818,11713,8271
58626,1998,2818,11713,14492
58626,1999,2818,11713,10894
58626,2000,2818,11713,9214
58626,2001,2818,11713,6963
58626,2002,2818,11713,5285
58626,2003,2818,11713,4836
58626,2004,2818,11713,6248
58626,2005,2818,11713,3439
58626,2006,2818,11713,6140
58626,2007,2818,11713,4632
58626,2008,2818,11713,5139
58626,2009,2818,11713,5759
58626,2010,2818,11713,9175
58626,2011,2818,11713,7611
58626,2012,2818,11714,9255
58626,2013,2818,11714,6565
58626,2014,2818,11714,7327
58626,2015,2818,11714,9840
58626,2016,2818,11714,4769
58627,1998,2815,11702,13944
58627,1999,2815,11702,9797
58627,2000,2815,11702,9054
58627,2001,2815,11702,5403
58627,2002,2815,11702,6028
58627,2003,2815,11702,3426
58627,2004,2815,11702,5201
58627,2005,2815,11702,4056
58627,2006,2815,11702,6568
58627,2007,2815,11702,4760
58627,2008,2815,11702,5980
58627,2009,2815,11702,5136
58627,2010,2815,11702,9105
58627,2011,2815,11702,8356
58627,2012,2815,11702,8373
58627,2013,2815,11702,5996
58627,2014,2815,11702,8351
58627,2015,2819,11703,10081
58627,2016,2818,11703,4802
58629,1994,2819,11742,7635
58629,1995,2819,11742,11860
58629,1996,2819,11742,5608
58629,1997,2819,11742,8010
58629,1998,2819,11742,15228
58629,1999,2819,11742,8869
58629,2000,2819,11742,8044
58629,2001,2819,11742,7436
58629,2002,2819,11742,6070
58629,2003,2819,11742,4539
58629,2004,2819,11742,3621
58629,2005,2819,11742,4431
58629,2006,2819,11742,6649
58629,2007,2819,11742,5109
58629,2008,2819,11742,4969
58629,2009,2819,11742,6170
58629,2010,2819,11742,8878
58629,2011,2819,11742,8558
58629,2012,2819,11742,8091
58629,2013,2819,11742,5025
58629,2014,2817,11742,8457
58629,2015,2817,11742,6584
58629,2016,2817,11742,3108
58631,1994,2854,11830,8001
58631,1995,2854,11830,8063
58631,1996,2854,11830,5088
58631,1997,2854,11830,8966
58631,1998,2854,11830,11470
58631,1999,2854,11830,7960
58631,2000,2854,11830,6942
58631,2001,2854,11830,7904
58631,2002,2854,11830,7780
58631,2003,2854,11830,4206
58631,2004,2854,11830,3156
58631,2005,2854,11830,3149
58631,2006,2854,11830,5314
58631,2007,2854,11830,4429
58631,2008,2854,11830,5271
58631,2009,2854,11830,5469
58631,2010,2854,11830,6846
58631,2011,2854,11830,10428
58631,2012,2854,11830,5141
58631,2013,2854,11830,4622
58631,2014,2854,11830,9317
58631,2015,2854,11830,10592
58631,2016,2854,11830,5477
58632,1994,2845,11838,7132
58632,1995,2845,11838,8384
58632,1996,2845,11838,4753
58632,1997,2845,11838,7487
58632,1998,2845,11838,11264
58632,1999,2845,11838,9006
58632,2000,2845,11838,5779
58632,2001,2845,11838,8493
58632,2002,2845,11838,7861
58632,2003,2845,11838,3841
58632,2004,2845,11838,3038
58632,2005,2845,11838,4447
58632,2006,2843,11836,5083
58632,2007,2843,11836,2788
58632,2008,2843,11836,4717
58632,2009,2843,11836,6090
58632,2010,2843,11836,6393
58632,2011,2843,11836,8641
58632,2012,2843,11836,7156
58632,2013,2843,11836,3904
58632,2014,2843,11836,8488
58632,2015,2843,11836,9206
58632,2016,2843,11836,5622
58633,1994,2858,11852,7338
58633,1995,2858,11852,7509
58633,1996,2858,11852,4493
58633,1997,2858,11852,7500
58633,1998,2858,11852,9701
58633,1999,2858,11852,7539
58633,2000,2900,11854,6254
58633,2001,2900,11854,5870
58633,2002,2900,11854,9292
58633,2003,2900,11854,4400
58633,2004,2900,11854,2178
58633,2005,2900,11854,2918
58633,2006,2900,11854,3601
58633,2007,2900,11854,3018
58633,2008,2900,11854,5455
58633,2009,2900,11854,4090
58633,2010,2900,11854,7851
58633,2011,2900,11854,10193
58633,2012,2900,11854,6773
58633,2013,2900,11854,3748
58633,2014,2900,11854,10704
58633,2015,2900,11854,10443
58633,2016,2900,11854,5402
58634,1994,2841,11815,7418
58634,1995,2841,11815,10959
58634,1996,2841,11815,3936
58634,1997,2841,11815,8072
58634,1998,2841,11815,12907
58634,1999,2841,11815,10357
58634,2000,2841,11815,6405
58634,2001,2841,11815,8719
58634,2002,2841,11815,7475
58634,2003,2841,11815,3735
58634,2004,2841,11815,2658
58634,2005,2841,11815,3091
58634,2006,2841,11815,5633
58634,2007,2841,11815,3658
58634,2008,2841,11815,5882
58634,2009,2841,11815,5870
58634,2010,2841,11815,6756
58634,2011,2841,11815,7819
58634,2012,2841,11815,6563
58634,2013,2841,11815,3995
58634,2014,2841,11815,10750
58634,2015,2841,11815,11832
58634,2016,2841,11815,5265
58635,1994,2826,11812,7640
58635,1995,2826,11812,8544
58635,1996,2826,11812,3522
58635,1997,2826,11812,6846
58635,1998,2826,11812,12956
58635,1999,2826,11812,8372
58635,2000,2826,11812,7189
58635,2001,2826,11812,6888
58635,2002,2826,11812,7130
58635,2003,2826,11812,3087
58635,2004,2826,11812,2621
58635,2005,2826,11812,3649
58635,2006,2826,11812,4527
58635,2007,2826,11812,3700
58635,2008,2826,11812,4986
58635,2009,2826,11812,5383
58635,2010,2826,11812,9281
58635,2011,2826,11812,6952
58635,2012,2826,11812,6614
58635,2013,2826,11812,4161
58635,2014,2826,11812,7882
58635,2015,2826,11812,7664
58635,2016,2827,11812,3879
58637,1994,2827,11759,8248
58637,1995,2827,11759,10022
58637,1996,2827,11759,4560
58637,1997,2827,11759,7242
58637,1998,2827,11759,12827
58637,1999,2827,11759,9622
58637,2000,2827,11759,7149
58637,2001,2827,11759,7522
58637,2002,2827,11759,7073
58637,2003,2827,11759,3453
58637,2004,2827,11759,3164
58637,2005,2827,11759,3577
58637,2006,2827,11759,5853
58637,2007,2827,11759,4319
58637,2008,2827,11759,6354
58637,2009,2827,11759,5403
58637,2010,2827,11759,9143
58637,2011,2827,11759,6590
58637,2012,2827,11759,7740
58637,2013,2827,11759,4966
58637,2014,2827,11759,6506
58637,2015,2827,11759,9049
58637,2016,2827,11759,4159
58642,1994,2853,11948,5731
58642,1995,2853,11948,5110
58642,1996,2853,11948,3665
58642,1997,2853,11948,6768
58642,1998,2853,11948,6962
58642,1999,2853,11948,7902
58642,2000,2853,11948,9218
58642,2001,2853,11948,5273
58642,2002,2853,11948,6745
58642,2003,2853,11948,2867
58642,2004,2853,11948,2743
58642,2005,2853,11948,4621
58642,2006,2853,11948,3885
58642,2007,2853,11948,3650
58642,2008,2853,11948,4742
58642,2009,2853,11948,5817
58642,2010,2853,11948,5627
58642,2011,2853,11948,7749
58642,2012,2853,11948,6383
58642,2013,2853,11948,4415
58642,2014,2853,11948,9330
58642,2015,2853,11948,6932
58642,2016,2853,11948,4792
58643,1994,2854,12002,5051
58643,1995,2854,12002,5319
58643,1996,2854,12002,4051
58643,1997,2854,12002,6752
58643,1998,2854,12002,7558
58643,1999,2854,12002,6086
58643,2000,2854,12002,7713
58643,2001,2854,12002,5526
58643,2002,2854,12002,5919
58643,2003,2854,12002,3483
58643,2004,2854,12002,2627
58643,2005,2854,12002,4529
58643,2006,2854,12002,4096
58643,2007,2854,12002,3207
58643,2008,2854,12002,5076
58643,2009,2854,12002,5489
58643,2010,2854,12002,6719
58643,2011,2854,12002,6805
58643,2012,2854,12002,6280
58643,2013,2854,12002,4081
58643,2014,2854,12002,9379
58643,2015,2854,12002,7211
58643,2016,2854,12002,4373
58644,1994,2836,11917,6585
58644,1995,2836,11917,7525
58644,1996,2836,11917,5602
58644,1997,2836,11917,7841
58644,1998,2836,11917,8125
58644,1999,2836,11917,8926
58644,2000,2836,11917,7194
58644,2001,2836,11917,5945
58644,2002,2836,11917,6837
58644,2003,2836,11917,3746
58644,2004,2836,11917,2692
58644,2005,2836,11917,4721
58644,2006,2836,11917,4786
58644,2007,2836,11917,3886
58644,2008,2836,11917,4870
58644,2009,2836,11917,7530
58644,2010,2836,11917,6793
58644,2011,2836,11917,5440
58644,2012,2836,11917,6974
58644,2013,2836,11917,4865
58644,2014,2836,11917,11280
58644,2015,2836,11917,8390
58644,2016,2836,11917,4800
58646,1994,2827,11955,6050
58646,1995,2827,11955,6306
58646,1996,2827,11955,4627
58646,1997,2827,11955,6259
58646,1998,2827,11955,6708
58646,1999,2827,11955,7398
58646,2000,2827,11955,7773
58646,2001,2827,11955,7110
58646,2002,2827,11955,5602
58646,2003,2827,11955,3487
58646,2004,2827,11955,4027
58646,2005,2827,11955,5182
58646,2006,2827,11955,6545
58646,2007,2827,11955,4075
58646,2008,2827,11955,4278
58646,2009,2827,11955,5327
58646,2010,2827,11955,7546
58646,2011,2827,11955,5545
58646,2012,2827,11955,6814
58646,2013,2827,11955,3813
58646,2014,2828,11956,7725
58646,2015,2828,11956,6032
58646,2016,2828,11956,4130
58647,1994,2805,11908,6015
58647,1995,2805,11908,9522
58647,1996,2805,11908,3986
58647,1997,2804,11908,4629
58647,1997,2805,11908,2476
58647,1998,2804,11908,10338
58647,1999,2804,11908,8140
58647,2000,2804,11908,7634
58647,2001,2804,11908,5343
58647,2002,2804,11908,7151
58647,2003,2804,11908,4314
58647,2004,2804,11908,3873
58647,2005,2804,11908,5049
58647,2006,2804,11908,5776
58647,2007,2804,11908,5823
58647,2008,2804,11908,5132
58647,2009,2804,11908,5609
58647,2010,2804,11908,8679
58647,2011,2805,11908,7141
58647,2012,2805,11908,6210
58647,2013,2805,11908,5454
58647,2014,2805,11908,8169
58647,2015,2805,11908,7233
58647,2016,2805,11908,4367
58652,1994,2851,12043,5981
58652,1995,2851,12043,4772
58652,1996,2851,12043,5501
58652,1997,2851,12043,7761
58652,1998,2851,12043,5780
58652,1999,2851,12043,7562
58652,2000,2851,12043,8892
58652,2001,2851,12043,7992
58652,2002,2851,12043,5651
58652,2003,2851,12043,5301
58652,2004,2851,12043,4734
58652,2005,2851,12043,7840
58652,2006,2851,12043,4666
58652,2007,2852,12043,6685
58652,2008,2852,12043,5228
58652,2009,2852,12043,6229
58652,2010,2852,12043,7049
58652,2011,2852,12043,6047
58652,2012,2852,12043,5589
58652,2013,2852,12043,6711
58652,2014,2852,12043,9983
58652,2015,2852,12043,7601
58652,2016,2852,12043,3843
58654,1994,2840,12005,6330
58654,1995,2840,12005,5648
58654,1996,2840,12005,5230
58654,1997,2840,12005,6370
58654,1998,2840,12005,6514
58654,1999,2840,12005,7138
58654,2000,2840,12005,7203
58654,2001,2840,12005,7237
58654,2002,2840,12005,5636
58654,2003,2840,12005,3714
58654,2004,2840,12005,3131
58654,2005,2840,12005,5517
58654,2006,2840,12005,5943
58654,2007,2840,12005,4109
58654,2008,2840,12005,4687
58654,2009,2840,12005,6176
58654,2010,2840,12005,6431
58654,2011,2840,12005,5203
58654,2012,2840,12005,5990
58654,2013,2840,12005,4835
58654,2014,2840,12005,9001
58654,2015,2840,12005,9218
58654,2016,2840,12005,4177
58656,1994,2807,12058,8857
58656,1995,2807,12058,5358
58656,1996,2807,12058,6976
58656,1997,2807,12058,8833
58656,1998,2807,12058,5104
58656,1999,2807,12058,6318
58656,2000,2807,12058,10505
58656,2001,2807,12058,8518
58656,2002,2807,12058,6395
58656,2003,2807,12058,3002
58656,2004,2807,12058,8043
58656,2005,2807,12058,12970
58656,2006,2807,12058,8505
58656,2007,2807,12058,7629
58656,2008,2807,12058,5880
58656,2009,2807,12058,7083
58656,2010,2807,12058,7932
58656,2011,2804,12058,4730
58656,2012,2804,12058,5358
58656,2013,2804,12058,4427
58656,2014,2804,12058,8087
58656,2015,2804,12058,3407
58656,2016,2804,12058,5299
58657,1994,2809,12017,8232
58657,1995,2809,12017,8000
58657,1996,2809,12017,9821
58657,1997,2809,12017,8755
58657,1998,2809,12017,6376
58657,1999,2809,12017,8991
58657,2000,2809,12017,10845
58657,2001,2809,12017,8659
58657,2002,2809,12017,5448
58657,2003,2809,12017,4598
58657,2004,2809,12017,5898
58657,2005,2809,12017,8393
58657,2006,2809,12017,10125
58657,2007,2809,12017,8262
58657,2008,2809,12017,6515
58657,2009,2809,12017,6461
58657,2010,2809,12017,7739
58657,2011,2809,12017,6868
58657,2012,2809,12017,7319
58657,2013,2809,12017,7619
58657,2014,2809,12017,9035
58657,2015,2809,12017,7439
58657,2016,2809,12017,4928
58658,1994,2809,12041,10435
58658,1995,2809,12041,5514
58658,1996,2809,12041,6658
58658,1997,2809,12041,11429
58658,1998,2809,12041,6665
58658,1999,2809,12041,7528
58658,2000,2809,12041,9525
58658,2001,2809,12041,8731
58658,2002,2809,12041,5984
58658,2003,2809,12041,4453
58658,2004,2809,12041,6964
58658,2005,2809,12041,9990
58658,2006,2809,12041,9935
58658,2007,2809,12041,6822
58658,2008,2809,12041,7393
58658,2009,2809,12041,8090
58658,2010,2809,12041,10868
58658,2011,2809,12041,7389
58658,2012,2809,12041,9326
58658,2013,2809,12041,6784
58658,2014,2809,12041,7859
58658,2015,2809,12041,5933
58658,2016,2809,12041,3481
58659,1994,2800,12040,8746
58659,1995,2800,12040,3476
58659,1995,2802,12039,1434
58659,1996,2802,12039,5401
58659,1997,2802,12039,8989
58659,1998,2802,12039,5388
58659,1999,2802,12039,7861
58659,2000,2802,12039,9398
58659,2001,2802,12039,8759
58659,2002,2802,12039,7921
58659,2003,2802,12039,4040
58659,2004,2802,12039,6160
58659,2005,2802,12039,8525
58659,2006,2802,12039,10205
58659,2007,2802,12039,6579
58659,2008,2802,12039,6678
58659,2009,2802,12039,6459
58659,2010,2802,12039,8785
58659,2011,2802,12039,5761
58659,2012,2802,12039,7748
58659,2013,2802,12039,5018
58659,2014,2802,12039,8426
58659,2015,2802,12039,6772
58659,2016,2802,12039,4706
58660,1994,2851,12108,7808
58660,1995,2851,12108,6828
58660,1996,2851,12108,8867
58660,1997,2851,12108,8619
58660,1998,2851,12108,6162
58660,1999,2851,12108,8335
58660,2000,2851,12108,10097
58660,2001,2851,12108,10393
58660,2002,2851,12108,7603
58660,2003,2851,12108,4349
58660,2004,2851,12108,5616
58660,2005,2851,12108,10766
58660,2006,2851,12108,7009
58660,2007,2851,12108,5775
58660,2008,2851,12108,6162
58660,2009,2851,12108,6854
58660,2010,2851,12108,3407
58660,2010,2852,12112,6966
58660,2011,2852,12112,9999
58660,2012,2852,12112,8943
58660,2013,2852,12112,7148
58660,2014,2852,12112,9445
58660,2015,2852,12112,8036
58660,2016,2852,12112,3909
58664,1994,2822,12122,8374
58664,1995,2822,12122,5849
58664,1996,2822,12122,5904
58664,1997,2822,12122,8542
58664,1998,2822,12122,5406
58664,1999,2822,12122,6308
58664,2000,2822,12122,11222
58664,2001,2822,12122,10407
58664,2002,2822,12122,5305
58664,2003,2822,12122,2774
58664,2004,2822,12122,5941
58664,2005,2822,12122,9654
58664,2006,2822,12122,8373
58664,2007,2822,12122,5810
58664,2008,2822,12122,6885
58664,2009,2822,12122,7687
58664,2010,2822,12122,10715
58664,2011,2822,12122,3750
58664,2012,2822,12122,7441
58664,2013,2822,12122,6526
58664,2014,2822,12122,7633
58664,2015,2822,12122,6526
58664,2016,2822,12122,4496
58665,1994,2837,12125,7036
58665,1995,2837,12125,6396
58665,1996,2837,12125,4222
58665,1997,2837,12125,7640
58665,1998,2837,12125,4563
58665,1999,2837,12125,5683
58665,2000,2837,12125,9891
58665,2001,2837,12125,6790
58665,2002,2837,12125,4543
58665,2003,2837,12125,2406
58665,2004,2837,12125,4913
58665,2005,2837,12125,8123
58665,2006,2837,12125,7866
58665,2007,2837,12125,5241
58665,2008,2837,12125,5599
58665,2009,2837,12125,6498
58665,2010,2837,12125,9675
58665,2011,2837,12125,5791
58665,2012,2837,12125,7287
58665,2013,2837,12125,6069
58665,2014,2837,12125,8083
58665,2015,2837,12125,5499
58665,2016,2837,12125,3603
58666,1994,2827,12154,5068
58666,1995,2827,12154,5801
58666,1996,2827,12154,3242
58666,1997,2827,12154,4473
58666,1998,2827,12154,3478
58666,1999,2827,12154,2686
58666,2000,2827,12154,6155
58666,2001,2827,12154,3669
58666,2002,2827,12154,3496
58666,2003,2827,12154,1550
58666,2004,2827,12154,3720
58666,2005,2827,12154,6763
58666,2006,2827,12154,3992
58666,2007,2827,12154,3210
58666,2008,2827,12154,3872
58666,2009,2827,12154,4036
58666,2010,2827,12154,7361
58666,2011,2827,12154,3560
58666,2012,2827,12154,6320
58666,2013,2827,12154,7056
58666,2014,2827,12154,5103
58666,2015,2827,12154,3917
58666,2016,2827,12154,3004
58667,1994,2805,12116,6807
58667,1995,2805,12116,5206
58667,1996,2805,12116,3057
58667,1997,2805,12116,8014
58667,1998,2805,12116,3512
58667,1999,2805,12116,3779
58667,2000,2805,12116,7784
58667,2001,2805,12116,7338
58667,2002,2805,12116,4848
58667,2003,2805,12116,1763
58667,2004,2805,12116,5678
58667,2005,2805,12116,7684
58667,2006,2805,12116,6713
58667,2007,2805,12116,5305
58667,2008,2805,12116,4518
58667,2009,2805,12116,4941
58667,2010,2805,12116,5823
58667,2011,2805,12116,2165
58667,2012,2805,12116,6141
58667,2013,2805,12116,3445
58667,2014,2805,12116,5531
58667,2015,2805,12116,4570
58667,2016,2805,12116,3734
58693,1994,2842,11550,5786
58693,1995,2842,11550,7986
58693,1996,2842,11550,5679
58693,1997,2842,11550,8081
58693,1998,2842,11550,10079
58693,1999,2842,11550,10881
58693,2000,2842,11550,5198
58693,2001,2842,11550,5299
58693,2002,2842,11550,3765
58693,2003,2842,11550,5473
58693,2004,2842,11550,4288
58693,2005,2842,11550,3140
58693,2006,2842,11550,5078
58693,2007,2842,11550,4147
58693,2008,2842,11550,9080
58693,2009,2842,11550,4851
58693,2010,2842,11550,5066
58693,2011,2842,11550,7474
58693,2012,2842,11550,4676
58693,2013,2842,11550,5223
58693,2014,2842,11550,6177
58693,2015,2842,11550,7281
58693,2016,2842,11550,7311
58701,1994,2746,11524,7256
58701,1995,2746,11524,8675
58701,1996,2746,11524,5818
58701,1997,2746,11524,7197
58701,1998,2746,11524,6747
58701,1999,2746,11524,8487
58701,2000,2746,11524,5488
58701,2001,2746,11524,3381
58701,2002,2746,11524,6153
58701,2003,2746,11524,1668
58701,2004,2746,11524,4770
58701,2005,2746,11524,4516
58701,2006,2746,11524,4829
58701,2007,2746,11524,3494
58701,2008,2746,11524,4257
58701,2009,2746,11524,5149
58701,2010,2746,11524,5511
58701,2011,2746,11524,5061
58701,2012,2746,11524,5332
58701,2013,2746,11524,3947
58701,2014,2746,11524,4863
58701,2015,2746,11524,6367
58701,2016,2746,11524,3275
58704,1994,2734,11510,8087
58704,1995,2734,11510,6723
58704,1996,2734,11510,6115
58704,1997,2734,11510,8158
58704,1998,2734,11510,5341
58704,1999,2734,11510,6687
58704,2000,2734,11510,5191
58704,2001,2734,11510,3890
58704,2002,2734,11510,4716
58704,2002,2737,11521,2270
58704,2003,2737,11521,2603
58704,2004,2737,11521,4212
58704,2005,2737,11521,3771
58704,2006,2737,11521,3512
58704,2007,2737,11521,3816
58704,2008,2737,11521,4783
58704,2009,2737,11521,5632
58704,2010,2737,11521,6336
58704,2011,2737,11521,3946
58704,2012,2737,11521,5751
58704,2013,2737,11521,4128
58704,2014,2737,11521,4842
58704,2015,2735,11521,7081
58704,2016,2735,11521,2866
58705,1994,2720,11525,7596
58705,1995,2720,11525,6645
58705,1996,2720,11525,7187
58705,1997,2720,11525,9454
58705,1998,2720,11525,7353
58705,1999,2720,11525,7861
58705,2000,2720,11525,5775
58705,2001,2720,11525,4153
58705,2002,2720,11525,7538
58705,2003,2720,11525,2564
58705,2004,2720,11525,3769
58705,2005,2720,11525,3844
58705,2006,2720,11525,6769
58705,2007,2720,11525,5128
58705,2008,2720,11525,4948
58705,2009,2720,11525,6447
58705,2010,2720,11525,8552
58705,2011,2720,11525,4382
58705,2012,2720,11525,5390
58705,2013,2720,11525,3739
58705,2014,2720,11525,6883
58705,2015,2720,11525,7777
58705,2016,2720,11525,5596
58706,1994,2726,11550,6368
58706,1995,2726,11550,7856
58706,1996,2726,11550,7102
58706,1997,2726,11550,8751
58706,1998,2726,11550,7576
58706,1999,2726,11550,6838
58706,2000,2726,11550,5033
58706,2001,2726,11550,4832
58706,2002,2726,11550,9437
58706,2003,2726,11550,2253
58706,2004,2726,11550,5065
58706,2005,2726,11550,4580
58706,2006,2726,11550,6257
58706,2007,2726,11550,5184
58706,2008,2726,11550,6208
58706,2009,2726,11550,5289
58706,2010,2726,11550,6698
58706,2011,2726,11550,5803
58706,2012,2726,11550,6086
58706,2013,2726,11550,3555
58706,2014,2726,11550,8327
58706,2015,2726,11550,6912
58706,2016,2726,11550,4862
58707,1994,2713,11508,6071
58707,1995,2713,11508,6969
58707,1996,2713,11508,7110
58707,1997,2713,11508,7333
58707,1998,2713,11508,4830
58707,1999,2713,11508,7331
58707,2000,2713,11508,5857
58707,2001,2713,11508,4427
58707,2002,2713,11508,7834
58707,2003,2713,11508,2117
58707,2004,2713,11508,3077
58707,2005,2713,11508,3348
58707,2006,2713,11508,5160
58707,2007,2713,11508,5905
58707,2008,2713,11508,4571
58707,2009,2713,11508,3716
58707,2010,2713,11508,6945
58707,2011,2713,11508,4129
58707,2012,2713,11508,6259
58707,2013,2713,11508,5055
58707,2014,2713,11508,7564
58707,2015,2713,11508,6332
58707,2016,2713,11508,5015
58710,1994,2746,11603,5753
58710,1995,2746,11603,9366
58710,1996,2746,11603,8914
58710,1997,2746,11603,8764
58710,1998,2746,11603,12730
58710,1999,2746,11603,9096
58710,2000,2746,11603,5917
58710,2001,2746,11603,5392
58710,2002,2746,11603,6309
58710,2003,2746,11603,2327
58710,2004,2746,11603,4583
58710,2005,2746,11603,4658
58710,2006,2746,11603,6494
58710,2007,2746,11603,5398
58710,2008,2746,11603,5456
58710,2009,2746,11603,5933
58710,2010,2746,11603,7145
58710,2011,2746,11603,7019
58710,2012,2746,11603,6173
58710,2013,2746,11603,3196
58710,2014,2746,11603,6631
58710,2015,2746,11603,6253
58710,2016,2746,11603,4116
58712,1994,2755,11647,7224
58712,1995,2755,11647,8263
58712,1996,2755,11647,6586
58712,1997,2755,11647,9788
58712,1998,2755,11647,14214
58712,1999,2755,11647,7807
58712,2000,2755,11647,7376
58712,2001,2755,11647,6023
58712,2002,2755,11647,6072
58712,2003,2755,11647,3847
58712,2004,2755,11647,5062
58712,2005,2755,11647,4489
58712,2006,2755,11647,7347
58712,2007,2755,11647,3492
58712,2008,2755,11647,4443
58712,2009,2755,11647,5976
58712,2010,2755,11647,7844
58712,2011,2755,11647,6163
58712,2012,2755,11647,7934
58712,2013,2755,11647,3328
58712,2014,2755,11647,7498
58712,2015,2755,11647,6991
58712,2016,2755,11647,4971
58713,1994,2743,11704,7681
58713,1995,2743,11704,9525
58713,1996,2743,11704,6330
58713,1997,2743,11704,11928
58713,1998,2743,11704,13010
58713,1999,2743,11704,9988
58713,2000,2743,11704,7307
58713,2001,2743,11704,8160
58713,2002,2743,11704,8478
58713,2003,2743,11704,3792
58713,2004,2743,11704,5189
58713,2005,2743,11704,6744
58713,2006,2743,11704,8943
58713,2007,2743,11704,4349
58713,2008,2743,11704,7150
58713,2009,2743,11704,5310
58713,2010,2743,11704,10573
58713,2011,2743,11704,6780
58713,2012,2743,11704,11428
58713,2013,2743,11704,4252
58713,2014,2743,11704,8515
58713,2015,2743,11704,6213
58713,2016,2743,11704,6685
58714,1994,2733,11613,6680
58714,1995,2733,11613,6980
58714,1996,2733,11613,6244
58714,1997,2733,11613,9988
58714,1998,2733,11613,10409
58714,1999,2733,11613,8103
58714,2000,2733,11613,5540
58714,2001,2733,11613,5169
58714,2002,2733,11613,7457
58714,2003,2733,11613,2960
58714,2004,2733,11613,4679
58714,2005,2733,11613,5675
58714,2006,2733,11613,7371
58714,2007,2733,11613,3759
58714,2008,2733,11613,5664
58714,2009,2733,11614,6300
58714,2010,2733,11614,5352
58714,2011,2733,11614,5653
58714,2012,2733,11614,7726
58714,2013,2733,11614,3444
58714,2014,2733,11614,6333
58714,2015,2733,11614,6647
58714,2016,2733,11614,5989
58715,1994,2735,11639,8380
58715,1995,2735,11639,7428
58715,1996,2735,11639,4695
58715,1997,2735,11639,9483
58715,1998,2735,11639,8376
58715,1999,2735,11639,7656
58715,2000,2735,11639,6099
58715,2001,2735,11639,6266
58715,2002,2735,11639,7414
58715,2003,2735,11639,2985
58715,2004,2735,11639,3871
58715,2005,2735,11639,6170
58715,2006,2735,11639,7545
58715,2007,2735,11639,4597
58715,2008,2735,11639,5543
58715,2009,2735,11639,5668
58715,2010,2735,11639,7583
58715,2011,2735,11639,5703
58715,2012,2735,11639,10856
58715,2013,2735,11639,3542
58715,2014,2735,11639,8451
58715,2015,2735,11639,7255
58715,2016,2735,11639,5791
58718,1994,2713,11632,5703
58718,1995,2713,11632,8016
58718,1996,2713,11632,6687
58718,1997,2713,11632,11145
58718,1998,2713,11632,8098
58718,1999,2713,11632,7707
58718,2000,2713,11632,5877
58718,2001,2713,11632,8579
58718,2002,2713,11632,10035
58718,2003,2713,11632,2213
58718,2004,2713,11632,4416
58718,2005,2713,11632,4424
58718,2006,2713,11632,5822
58718,2007,2713,11632,3870
58718,2008,2713,11632,5477
58718,2009,2713,11632,5355
58718,2010,2713,11632,6384
58718,2011,2713,11632,7284
58718,2012,2713,11632,11023
58718,2013,2713,11632,3370
58718,2014,2713,11632,9601
58718,2015,2713,11632,6821
58718,2016,2713,11632,4619
58719,1994,2718,11656,6441
58719,1995,2718,11656,7815
58719,1996,2718,11656,6064
58719,1997,2718,11656,11002
58719,1998,2718,11656,9037
58719,1999,2718,11656,6364
58719,2000,2718,11656,7433
58719,2001,2718,11656,6513
58719,2002,2718,11656,9942
58719,2003,2718,11656,3060
